smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1537759769.72,47015552.7663,-1537759769.72,-1504514753.54,-1571004785.91,-1567680284.29,-1507839255.16,2.0,2210462201920000.0,528,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1539742150.8,13881473.2844,-1539742150.8,-1529926466.91,-1549557834.69,-1548576266.3,-1530908035.3,2.0,192695300545000.0,616,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1553516685.12,82220293.3128,-1553516685.12,-1495378158.17,-1611655212.07,-1605841359.38,-1501192010.86,2.0,6760176632450000.0,440,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1553932899.79,16392910.3668,-1553932899.79,-1542341361.71,-1565524437.88,-1564365284.07,-1543500515.52,2.0,268727510293000.0,823,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1554152760.72,25700660.8893,-1554152760.72,-1535979649.12,-1572325872.32,-1570508561.16,-1537796960.28,2.0,660523970145000.0,637,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1556064615.69,5754509.67905,-1556064615.69,-1551995562.87,-1560133668.51,-1559726763.23,-1552402468.16,2.0,33114381646300.0,725,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1566247325.0,26496490.8881,-1566247325.0,-1547511476.61,-1584983173.38,-1583109588.55,-1549385061.45,2.0,702064029383000.0,766,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1573628593.26,2759571.30822,-1573628593.26,-1571677281.67,-1575579904.84,-1575384773.68,-1571872412.83,2.0,7615233805170.0,833,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1575695399.92,12353834.3334,-1575695399.92,-1566959919.89,-1584430879.95,-1583557331.95,-1567833467.9,2.0,152617222738000.0,658,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-598.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1575822936.49,7250403.04411,-1575822936.49,-1570696127.33,-1580949745.65,-1580437064.73,-1571208808.25,2.0,52568344302000.0,813,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1576274942.35,34685399.8397,-1576274942.35,-1551748660.91,-1600801223.78,-1598348595.64,-1554201289.06,2.0,1203076962040000.0,756,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1577262950.09,332547.56591,-1577262950.09,-1577027803.45,-1577498096.73,-1577474582.07,-1577051318.12,2.0,110587883593.0,419,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1590087442.58,60133125.666,-1590087442.58,-1547566901.65,-1632607983.52,-1628355929.42,-1551818955.75,2.0,3615992802360000.0,409,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1596812624.06,36069174.1148,-1596812624.06,-1571307866.45,-1622317381.66,-1619766905.9,-1573858342.21,2.0,1300985321320000.0,679,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1602452984.35,30520238.6827,-1602452984.35,-1580871916.61,-1624034052.08,-1621875945.31,-1583030023.39,2.0,931484969248000.0,606,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1603989311.59,58219106.6157,-1603989311.59,-1562822186.51,-1645156436.67,-1641039724.16,-1566938899.01,2.0,3389464375130000.0,746,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1605937527.59,41349221.7783,-1605937527.59,-1576699212.47,-1635175842.71,-1632252011.19,-1579623043.99,2.0,1709758141670000.0,777,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1606315048.24,1125853.30057,-1606315048.24,-1605518949.73,-1607111146.74,-1607031536.89,-1605598559.58,2.0,1267545654400.0,715,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1610817338.61,18398190.4983,-1610817338.61,-1597807853.35,-1623826823.87,-1622525875.34,-1599108801.87,2.0,338493413611000.0,518,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1621329543.84,39214708.0494,-1621329543.84,-1593600557.85,-1649058529.82,-1646285631.22,-1596373456.45,2.0,1537793327400000.0,430,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1625726471.54,5114564.11907,-1625726471.54,-1622109928.57,-1629343014.51,-1628981360.22,-1622471582.87,2.0,26158766128100.0,834,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1627985068.54,9194955.26531,-1627985068.54,-1621483253.32,-1634486883.76,-1633836702.24,-1622133434.85,2.0,84547202331100.0,901,0.0556451612903,0.055548424363,0.000171722706489,0.0555556936571,1.83804491715e-14
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1629605216.62,46102021.1898,-1629605216.62,-1597006164.81,-1662204268.43,-1658944363.25,-1600266069.99,2.0,2125396357790000.0,627,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1640940553.66,8074696.81671,-1640940553.66,-1635230880.79,-1646650226.54,-1646079259.25,-1635801848.08,2.0,65200728681700.0,669,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1648053098.96,24846236.6579,-1648053098.96,-1630484156.53,-1665622041.38,-1663865147.14,-1632241050.77,2.0,617335476062000.0,844,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1649907269.87,2279770.83353,-1649907269.87,-1648295228.45,-1651519311.29,-1651358107.14,-1648456432.6,2.0,5197355053400.0,648,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-254.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1654338672.8,28891238.7885,-1654338672.8,-1633909481.94,-1674767863.67,-1672724944.58,-1635952401.02,2.0,834703678733000.0,767,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1656723649.35,3814630.93415,-1656723649.35,-1654026297.95,-1659421000.75,-1659151265.61,-1654296033.09,2.0,14551409163800.0,803,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1658797703.43,1223638.17317,-1658797703.43,-1657932460.58,-1659662946.28,-1659576421.99,-1658018984.87,2.0,1497290378830.0,911,0.111290322581,0.055548424363,0.000343445412978,0.0555556936571,1.83804491715e-14
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1661581517.73,4258078.98969,-1661581517.73,-1658570601.2,-1664592434.25,-1664291342.6,-1658871692.85,2.0,18131236682500.0,560,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1663252607.62,41428921.6274,-1663252607.62,-1633957936.2,-1692547279.04,-1689617811.9,-1636887403.34,2.0,1716355547210000.0,539,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-460.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1665736657.19,31697720.3396,-1665736657.19,-1643322984.19,-1688150330.19,-1685908962.89,-1645564351.49,2.0,1004745474730000.0,736,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1666108332.36,52904984.6572,-1666108332.36,-1628698858.95,-1703517805.77,-1699776858.43,-1632439806.29,2.0,2798937401580000.0,700,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1670843263.88,56721824.1662,-1670843263.88,-1630734877.37,-1710951650.39,-1706940811.74,-1634745716.02,2.0,3217365336740000.0,690,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1675399630.23,11925638.767,-1675399630.23,-1666966930.19,-1683832330.27,-1682989060.27,-1667810200.19,2.0,142220860000000.0,824,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1689808855.46,10247134.3637,-1689808855.46,-1682563037.27,-1697054673.66,-1696330091.84,-1683287619.08,2.0,105003762667000.0,705,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1691273663.14,6522096.89311,-1691273663.14,-1686661844.2,-1695885482.08,-1695424300.19,-1687123026.09,2.0,42537747883100.0,778,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1708537638.91,1773082.24632,-1708537638.91,-1707283880.43,-1709791397.39,-1709666021.55,-1707409256.28,2.0,3143820652210.0,788,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1708767876.87,36427384.6903,-1708767876.87,-1683009826.14,-1734525927.61,-1731950122.53,-1685585631.21,2.0,1326954355370000.0,845,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1708956245.23,8739536.74703,-1708956245.23,-1702776459.53,-1715136030.93,-1714518052.36,-1703394438.1,2.0,76379502552600.0,757,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1710922643.84,38700322.2054,-1710922643.84,-1683557383.57,-1738287904.1,-1735551378.08,-1686293909.6,2.0,1497714938800000.0,799,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1714000556.58,20568743.3171,-1714000556.58,-1699456258.7,-1728544854.46,-1727090424.67,-1700910688.49,2.0,423073201643000.0,508,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1721118229.48,26273368.297,-1721118229.48,-1702540152.59,-1739696306.37,-1737838498.68,-1704397960.28,2.0,690289881669000.0,912,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1721633475.14,15459343.9142,-1721633475.14,-1710702068.23,-1732564882.06,-1731471741.36,-1711795208.92,2.0,238991314257000.0,855,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1733731361.42,11526164.2989,-1733731361.42,-1725581132.48,-1741881590.36,-1741066567.46,-1726396155.38,2.0,132852463445000.0,922,0.111290322581,0.111128939092,0.000687089234629,0.0555556936571,1.83804491715e-14
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1734264096.5,76190895.4603,-1734264096.5,-1680388997.65,-1788139195.34,-1782751685.46,-1685776507.54,2.0,5805052551040000.0,617,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1734475012.41,7236027.40259,-1734475012.41,-1729358368.36,-1739591656.46,-1739079992.05,-1729870032.77,2.0,52360092571000.0,814,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1736845517.84,29620198.1471,-1736845517.84,-1715900874.87,-1757790160.81,-1755695696.52,-1717995339.17,2.0,877356138276000.0,726,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1738459779.62,26282866.2825,-1738459779.62,-1719874986.64,-1757044572.6,-1755186093.3,-1721733465.94,2.0,690789060024000.0,529,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1741158413.24,49723724.1437,-1741158413.24,-1705998430.71,-1776318395.77,-1772802397.51,-1709514428.96,2.0,2472448742720000.0,420,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1742252883.73,42218340.7261,-1742252883.73,-1712400008.71,-1772105758.75,-1769120471.25,-1715385296.22,2.0,1782388293670000.0,410,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1743254297.73,479869.242469,-1743254297.73,-1742914978.94,-1743593616.53,-1743559684.65,-1742948910.82,2.0,230274489868.0,659,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1746200548.21,35205737.4707,-1746200548.21,-1721306332.51,-1771094763.91,-1768605342.34,-1723795754.08,2.0,1239443950860000.0,747,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1750451930.61,8872832.27518,-1750451930.61,-1744177890.74,-1756725970.48,-1756098566.49,-1744805294.73,2.0,78727152583400.0,680,0.111290322581,0.055548424363,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1759909499.21,9481113.1887,-1759909499.21,-1753205339.78,-1766613658.64,-1765943242.69,-1753875755.72,2.0,89891507296900.0,638,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1765928065.33,532639.172527,-1765928065.33,-1765551432.56,-1766304698.11,-1766267034.83,-1765589095.84,2.0,283704488111.0,902,0.0556451612903,0.111128939092,0.000343544617314,0.0555556936571,1.83804491715e-14
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1766794470.28,8137869.28144,-1766794470.28,-1761040127.73,-1772548812.83,-1771973378.58,-1761615561.98,2.0,66224916441700.0,835,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1776241582.35,15085545.825,-1776241582.35,-1765574490.6,-1786908674.1,-1785841964.93,-1766641199.78,2.0,227573692838000.0,607,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1776595400.27,15498297.419,-1776595400.27,-1765636449.07,-1787554351.47,-1786458456.35,-1766732344.19,2.0,240197222887000.0,768,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1782530403.06,24660796.7759,-1782530403.06,-1765092586.43,-1799968219.69,-1798224438.03,-1766836368.09,2.0,608154897623000.0,550,0.110483870968,0.055548424363,0.000681912811344,0.111111298535,1.83804491715e-14
